Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Retirement Month,Retirement Year,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Latitude,Longitude
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E20,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2015,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E21,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2015,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E22,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2015,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E23,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2015,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E24,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2015,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E25,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E26,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E27,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E28,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E29,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E3,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E30,,0.3,0.3,0.3,Landfill Gas,LFG,IC,8,2019,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E4,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E5,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E6,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E7,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E8,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,Map,Map,NC,Wake,CPLE,IPP Non-CHP,E9,,0.3,0.3,0.3,Landfill Gas,LFG,IC,9,2013,1,2024, , ,35.674,-78.854
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,5,,163.2,175,178.9,Natural Gas Steam Turbine,NG,ST,10,1954,12,2023, , ,33.8504,-118.395
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,6,,163.2,175,175,Natural Gas Steam Turbine,NG,ST,7,1957,12,2023, , ,33.8504,-118.395
22484,AES Redondo Beach LLC,356,AES Redondo Beach LLC,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,8,,495,480,486.9,Natural Gas Steam Turbine,NG,ST,7,1967,12,2023, , ,33.8504,-118.395
10260,City of Kimball - (NE),2248,Kimball,Map,Map,NE,Kimball,SWPP,Electric Utility,1,,1,0.7,0.8,Petroleum Liquids,DFO,IC,9,1956,12,2023, , ,41.2382,-103.6667
10260,City of Kimball - (NE),2248,Kimball,Map,Map,NE,Kimball,SWPP,Electric Utility,2,,1,0.7,0.8,Petroleum Liquids,DFO,IC,9,1955,12,2023, , ,41.2382,-103.6667
10260,City of Kimball - (NE),2248,Kimball,Map,Map,NE,Kimball,SWPP,Electric Utility,5,,1.1,0.6,0.6,Petroleum Liquids,DFO,IC,1,1944,12,2023, , ,41.2382,-103.6667
13781,Northern States Power Co - Minnesota,6090,Sherburne County,Map,Map,MN,Sherburne,MISO,Electric Utility,2,,765.3,682,682,Conventional Steam Coal,SUB,ST,3,1977,12,2023, , ,45.3808,-93.8931
64451,INEOS US Chemicals Company - Naperville Campus,50722,INEOS Naperville Cogeneration Plant,Map,Map,IL,DuPage,PJM,Commercial CHP,GEN1,,8.3,7,11,Natural Gas Fired Combustion Turbine,NG,GT,12,1990,12,2023, , ,41.8108,-88.1486
10657,Lagoon Corp,50942,Lagoon Cogeneration Facility,Map,Map,UT,Davis,PACE,Commercial CHP,1,,1,0.5,0.1,Natural Gas Internal Combustion Engine,NG,IC,5,1996,12,2023, , ,40.9872,-111.8983
10657,Lagoon Corp,50942,Lagoon Cogeneration Facility,Map,Map,UT,Davis,PACE,Commercial CHP,2,,1,0.5,0.1,Natural Gas Internal Combustion Engine,NG,IC,7,1989,12,2023, , ,40.9872,-111.8983
10657,Lagoon Corp,50942,Lagoon Cogeneration Facility,Map,Map,UT,Davis,PACE,Commercial CHP,3,,1,0.5,0.1,Natural Gas Internal Combustion Engine,NG,IC,7,1989,12,2023, , ,40.9872,-111.8983
12320,Merck & Co Inc,52148,Elkton,Map,Map,VA,Rockingham,PJM,Industrial CHP,GEN4,,0.3,0.3,0.3,Natural Gas Internal Combustion Engine,NG,IC,3,2016,12,2023, , ,38.3836,-78.6528
327,Air Liquide Large Industries U S LP,54748,Port Neches Plant,Map,Map,TX,Jefferson,MISO,Industrial CHP,G1,,38,32,30.5,Natural Gas Fired Combustion Turbine,NG,GT,2,1994,12,2023, , ,29.97876,-93.95229
57230,MM Prince William Energy LLC,55156,MM Prince William Energy,Map,Map,VA,Prince William,PJM,IPP Non-CHP,UNT1,,0.9,0.9,0.9,Landfill Gas,LFG,IC,11,1998,12,2023, , ,38.638333,-77.41472
57230,MM Prince William Energy LLC,55156,MM Prince William Energy,Map,Map,VA,Prince William,PJM,IPP Non-CHP,UNT2,,0.9,0.9,0.9,Landfill Gas,LFG,IC,11,1998,12,2023, , ,38.638333,-77.41472
57230,MM Prince William Energy LLC,55156,MM Prince William Energy,Map,Map,VA,Prince William,PJM,IPP Non-CHP,UNT3,,1.6,1.6,1.6,Landfill Gas,LFG,IC,10,2013,12,2023, , ,38.638333,-77.41472
57230,MM Prince William Energy LLC,55156,MM Prince William Energy,Map,Map,VA,Prince William,PJM,IPP Non-CHP,UNT4,,1.6,1.6,1.6,Landfill Gas,LFG,IC,10,2013,12,2023, , ,38.638333,-77.41472
57230,MM Prince William Energy LLC,55156,MM Prince William Energy,Map,Map,VA,Prince William,PJM,IPP Non-CHP,UNT5,,1.6,1.6,1.6,Landfill Gas,LFG,IC,10,2013,12,2023, , ,38.638333,-77.41472
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1G,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1H,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1I,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1J,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1K,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1L,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1M,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1N,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,1O,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,10,1995,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2A,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2B,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2C,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2D,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2E,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2F,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2G,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2H,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2I,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2J,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2K,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2L,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2M,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2N,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2O,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2P,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2Q,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2R,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2S,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2T,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,Map,Map,VA,Goochland,PJM,IPP Non-CHP,2U,,0.3,0.3,0.3,Petroleum Liquids,DFO,IC,6,2000,12,2023, , ,37.7036,-77.6639
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,1,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,2,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,3,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,4,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,5,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
55858,EDL Inc,56864,Covel Gardens Gas Recovery,Map,Map,TX,Bexar,ERCO,IPP Non-CHP,6,,1.6,1.6,1.6,Landfill Gas,LFG,IC,11,2005,12,2023, , ,29.3467,-98.6536
57249,EPP Renewable Energy,56891,Moretown,Map,Map,VT,Washington,ISNE,IPP Non-CHP,GEN 2,,1.6,1.6,1.6,Landfill Gas,LFG,IC,12,2008,12,2023, , ,44.312222,-72.71139
17609,Southern California Edison Co,56996,Solar Photovoltaic Project #02,Map,Map,CA,San Bernardino,CISO,Electric Utility,S1A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,12,2009,12,2023, ,0.6,33.985244,-117.7008
17609,Southern California Edison Co,56996,Solar Photovoltaic Project #02,Map,Map,CA,San Bernardino,CISO,Electric Utility,S1B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,12,2009,12,2023, ,0.6,33.985244,-117.7008
221,"Alaska Village Elec Coop, Inc",57065,Kivalina,Map,Map,AK,Northwest Arctic,,Electric Utility,UNIT4,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,12,2004,12,2023, , ,67.726644,-164.5384
17609,Southern California Edison Co,57217,Solar Photovoltaic Project #03,Map,Map,CA,San Bernardino,CISO,Electric Utility,S003A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,3,2011,12,2023, ,0.6,34.094279,-117.4001
17609,Southern California Edison Co,57217,Solar Photovoltaic Project #03,Map,Map,CA,San Bernardino,CISO,Electric Utility,S003B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,3,2011,12,2023, ,0.6,34.094279,-117.4001
17609,Southern California Edison Co,57219,Solar Photovoltaic Project #05,Map,Map,CA,San Bernardino,CISO,Electric Utility,S005A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.7,34.086276,-117.2306
17609,Southern California Edison Co,57219,Solar Photovoltaic Project #05,Map,Map,CA,San Bernardino,CISO,Electric Utility,S005B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.7,34.086276,-117.2306
17609,Southern California Edison Co,57219,Solar Photovoltaic Project #05,Map,Map,CA,San Bernardino,CISO,Electric Utility,S005C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.7,34.086276,-117.2306
17609,Southern California Edison Co,57219,Solar Photovoltaic Project #05,Map,Map,CA,San Bernardino,CISO,Electric Utility,S005D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.7,34.086276,-117.2306
17609,Southern California Edison Co,57219,Solar Photovoltaic Project #05,Map,Map,CA,San Bernardino,CISO,Electric Utility,S005E,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.7,34.086276,-117.2306
17609,Southern California Edison Co,57220,Solar Photovoltaic Project #06,Map,Map,CA,San Bernardino,CISO,Electric Utility,S006A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.6,34.041389,-117.5731
17609,Southern California Edison Co,57220,Solar Photovoltaic Project #06,Map,Map,CA,San Bernardino,CISO,Electric Utility,S006B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.6,34.041389,-117.5731
17609,Southern California Edison Co,57220,Solar Photovoltaic Project #06,Map,Map,CA,San Bernardino,CISO,Electric Utility,S006C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.6,34.041389,-117.5731
17609,Southern California Edison Co,57220,Solar Photovoltaic Project #06,Map,Map,CA,San Bernardino,CISO,Electric Utility,S006D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.6,34.041389,-117.5731
17609,Southern California Edison Co,57221,Solar Photovoltaic Project #07,Map,Map,CA,San Bernardino,CISO,Electric Utility,S007A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.6,34.086111,-117.2275
17609,Southern California Edison Co,57221,Solar Photovoltaic Project #07,Map,Map,CA,San Bernardino,CISO,Electric Utility,S007B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.6,34.086111,-117.2275
17609,Southern California Edison Co,57221,Solar Photovoltaic Project #07,Map,Map,CA,San Bernardino,CISO,Electric Utility,S007C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.6,34.086111,-117.2275
17609,Southern California Edison Co,57221,Solar Photovoltaic Project #07,Map,Map,CA,San Bernardino,CISO,Electric Utility,S007D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.6,34.086111,-117.2275
17609,Southern California Edison Co,57221,Solar Photovoltaic Project #07,Map,Map,CA,San Bernardino,CISO,Electric Utility,S007E,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,11,2012,12,2023, ,0.6,34.086111,-117.2275
17609,Southern California Edison Co,57222,Solar Photovoltaic Project #08,Map,Map,CA,San Bernardino,CISO,Electric Utility,S008A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.041944,-117.565
17609,Southern California Edison Co,57222,Solar Photovoltaic Project #08,Map,Map,CA,San Bernardino,CISO,Electric Utility,S008B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.041944,-117.565
17609,Southern California Edison Co,57222,Solar Photovoltaic Project #08,Map,Map,CA,San Bernardino,CISO,Electric Utility,S008C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.041944,-117.565
17609,Southern California Edison Co,57222,Solar Photovoltaic Project #08,Map,Map,CA,San Bernardino,CISO,Electric Utility,S008D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.041944,-117.565
17609,Southern California Edison Co,57223,Solar Photovoltaic Project #09,Map,Map,CA,San Bernardino,CISO,Electric Utility,S009A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.042778,-117.5717
17609,Southern California Edison Co,57223,Solar Photovoltaic Project #09,Map,Map,CA,San Bernardino,CISO,Electric Utility,S009B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.7,34.042778,-117.5717
17609,Southern California Edison Co,57224,Solar Photovoltaic Project #10,Map,Map,CA,San Bernardino,CISO,Electric Utility,S010A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,1,2013,12,2023, ,0.8,34.075,-117.5169
17609,Southern California Edison Co,57224,Solar Photovoltaic Project #10,Map,Map,CA,San Bernardino,CISO,Electric Utility,S010B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,1,2013,12,2023, ,0.8,34.075,-117.5169
17609,Southern California Edison Co,57224,Solar Photovoltaic Project #10,Map,Map,CA,San Bernardino,CISO,Electric Utility,S010C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,1,2013,12,2023, ,0.8,34.075,-117.5169
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011E,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011F,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57225,Solar Photovoltaic Project #11,Map,Map,CA,San Bernardino,CISO,Electric Utility,S011G,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.075833,-117.2414
17609,Southern California Edison Co,57226,Solar Photovoltaic Project #12,Map,Map,CA,San Bernardino,CISO,Electric Utility,S012A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,8,2011,12,2023, ,0.8,34.042222,-117.5617
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013D,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013E,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013F,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57227,Solar Photovoltaic Project #13,Map,Map,CA,San Bernardino,CISO,Electric Utility,S013G,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,2,2015,12,2023, ,0.7,34.083499,-117.2356
17609,Southern California Edison Co,57229,Solar Photovoltaic Project #15,Map,Map,CA,San Bernardino,CISO,Electric Utility,S015A,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,1,2013,12,2023, ,0.6,34.079167,-117.5167
17609,Southern California Edison Co,57229,Solar Photovoltaic Project #15,Map,Map,CA,San Bernardino,CISO,Electric Utility,S015B,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,1,2013,12,2023, ,0.6,34.079167,-117.5167
