"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/24/2013","AQS","370350004","2","4.7","ug/m3 LC","26","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"11/30/2013","AQS","370350004","2","21.1","ug/m3 LC","73","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"12/06/2013","AQS","370350004","2","6.9","ug/m3 LC","38","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"12/12/2013","AQS","370350004","2","7.4","ug/m3 LC","41","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"12/18/2013","AQS","370350004","2","7.6","ug/m3 LC","42","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"12/24/2013","AQS","370350004","2","5.8","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"12/30/2013","AQS","370350004","2","9","ug/m3 LC","50","Hickory Water Tower","1","100.0000","88101","PM2.5 - Local Conditions","118","R & P Model 2025 PM2.5 Sequential w/WINS","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/01/2013","AQS","370350004","3","14.2","ug/m3 LC","61","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/02/2013","AQS","370350004","3","9.4","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/03/2013","AQS","370350004","3","11.5","ug/m3 LC","55","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/04/2013","AQS","370350004","3","8.4","ug/m3 LC","47","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/05/2013","AQS","370350004","3","9.7","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/06/2013","AQS","370350004","3","11.6","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/07/2013","AQS","370350004","3","13","ug/m3 LC","58","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/08/2013","AQS","370350004","3","17.7","ug/m3 LC","67","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/09/2013","AQS","370350004","3","18.9","ug/m3 LC","69","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/10/2013","AQS","370350004","3","13.5","ug/m3 LC","59","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/11/2013","AQS","370350004","3","7.6","ug/m3 LC","42","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/12/2013","AQS","370350004","3","9.3","ug/m3 LC","51","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/13/2013","AQS","370350004","3","10.5","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/15/2013","AQS","370350004","3","3.9","ug/m3 LC","22","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/16/2013","AQS","370350004","3","3.4","ug/m3 LC","19","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/17/2013","AQS","370350004","3","5.2","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/18/2013","AQS","370350004","3","8.2","ug/m3 LC","46","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/19/2013","AQS","370350004","3","10.7","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/20/2013","AQS","370350004","3","8.9","ug/m3 LC","49","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/21/2013","AQS","370350004","3","9","ug/m3 LC","50","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/22/2013","AQS","370350004","3","4.1","ug/m3 LC","23","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/23/2013","AQS","370350004","3","7.4","ug/m3 LC","41","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/24/2013","AQS","370350004","3","9.7","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/25/2013","AQS","370350004","3","10.8","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/26/2013","AQS","370350004","3","19","ug/m3 LC","69","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/27/2013","AQS","370350004","3","17.4","ug/m3 LC","66","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/28/2013","AQS","370350004","3","18.1","ug/m3 LC","68","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/29/2013","AQS","370350004","3","18.4","ug/m3 LC","68","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/30/2013","AQS","370350004","3","7.4","ug/m3 LC","41","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/31/2013","AQS","370350004","3","5.2","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/01/2013","AQS","370350004","3","5.4","ug/m3 LC","30","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/02/2013","AQS","370350004","3","8","ug/m3 LC","44","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/03/2013","AQS","370350004","3","5.8","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/04/2013","AQS","370350004","3","8","ug/m3 LC","44","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/05/2013","AQS","370350004","3","10.5","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/06/2013","AQS","370350004","3","8.6","ug/m3 LC","48","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/07/2013","AQS","370350004","3","13.5","ug/m3 LC","59","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/08/2013","AQS","370350004","3","6.3","ug/m3 LC","35","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/09/2013","AQS","370350004","3","10.9","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/10/2013","AQS","370350004","3","13.2","ug/m3 LC","59","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/11/2013","AQS","370350004","3","6.5","ug/m3 LC","36","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/12/2013","AQS","370350004","3","5","ug/m3 LC","28","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/13/2013","AQS","370350004","3","5.2","ug/m3 LC","29","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/14/2013","AQS","370350004","3","9.6","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/15/2013","AQS","370350004","3","10.1","ug/m3 LC","53","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/16/2013","AQS","370350004","3","6.1","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/17/2013","AQS","370350004","3","5.7","ug/m3 LC","32","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/18/2013","AQS","370350004","3","9.6","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/19/2013","AQS","370350004","3","8.5","ug/m3 LC","47","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/20/2013","AQS","370350004","3","4.5","ug/m3 LC","25","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/21/2013","AQS","370350004","3","10.5","ug/m3 LC","54","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/22/2013","AQS","370350004","3","9.7","ug/m3 LC","52","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/23/2013","AQS","370350004","3","6.4","ug/m3 LC","36","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/24/2013","AQS","370350004","3","7.2","ug/m3 LC","40","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/25/2013","AQS","370350004","3","11.8","ug/m3 LC","56","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/26/2013","AQS","370350004","3","6.1","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"02/27/2013","AQS","370350004","3","6.1","ug/m3 LC","34","Hickory Water Tower","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
